chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,99,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,dosage,1,3,"or vaginal form of hormonal contraception or an injectable progestin contraceptive. o At any time during the menstrual cycle; discontinue the previous method. • Switch to Copper device from a contraceptive implant or other intrauterine system o Same day the implant or IUS is removed (insert at any time during the menstrual cycle). • Insert after abortion or miscarriage. o Immediately after abortion, although immediate placement has a slightly higher risk of expulsion than placement at other times. Insertion after second trimester abortion is associated with a higher risk of expulsion than insertion after a first trimester abortion. • Insert after Childbirth. May be inserted immediately postpartum. Insertion before uterine involution is complete, which may not occur until the second postpartum month, has been associated with an increased risk of expulsion. There appears to be an increased risk of perforation in lactating women. Dosage Adjustment No dose adjustments are needed.",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,99,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,contraindications,2,1,"postpartum month, has been associated with an increased risk of expulsion. There appears to be an increased risk of perforation in lactating women. Dosage Adjustment No dose adjustments are needed. Contraindications • Pregnancy or suspected of pregnancy. • Abnormalities of the uterus resulting in distortion of the uterine cavity. • Acute pelvic inflammatory disease (PID). • Postpartum endometritis or postabortal endometritis in the past 3 months. • Known or suspected uterine or cervical malignancy. • Uterine bleeding of unknown etiology.",80
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,100,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,contraindications,3,2,"Egyptian National Formulary -Endocrine system • Untreated acute cervicitis or vaginitis or another lower genital tract infection. • Conditions associated with increased susceptibility to pelvic infections. • Wilson's disease. • A previously placed IUD or IUS that has not been removed. • • Hypersensitivity to any component including copper. Adverse Drug Reactions • Gastrointestinal Disorders: abdominal distension, nausea • General Disorders and Administration Site Conditions: device breakage, pyrexia • Immune System Disorders: allergy to metals, hypersensitivity • Infections and Infestations: endometritis/uterine infection • Musculoskeletal and Connective Tissue Disorders: muscle spasms • Nervous System Disorders: dizziness • Reproductive System and Breast Disorders: amenorrhea • Skin and Subcutaneous Tissue Disorders: Stevens-Johnson syndrome Monitoring Parameters Before insertion • Assess pregnancy status before insertion. • Monitor for vasovagal reactions following insertion. • Transvaginal ultrasound may be used to check placement. • Evaluate for abdominal or pelvic pain, cramping, tenderness, malodorous discharge, infection, bleeding, fever,",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,100,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,contraindications,1,3,"• Monitor for vasovagal reactions following insertion. • Transvaginal ultrasound may be used to check placement. • Evaluate for abdominal or pelvic pain, cramping, tenderness, malodorous discharge, infection, bleeding, fever, or missed period. Assess potential health status changes at routine visits. Drug Interactions No known significant interactions. Pregnancy and Lactation Pregnancy Use during pregnancy is contraindicated. Lactation • Copper IUD insertion did not increase copper breast milk content. • An increased risk of perforation in lactating women. There is no information on the effect of copper in a breastfed child or the effect on milk production. Administration Intrauterine device • Insertion should be done by a trained healthcare provider. • To be inserted into the uterine cavity. • Full administration and removal instructions are provided with the device. • Analgesics may be used to reduce pain during insertion. • Use strict aseptic techniques throughout preparation. • Establish the size and",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,100,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,contraindications,2,1,"and removal instructions are provided with the device. • Analgesics may be used to reduce pain during insertion. • Use strict aseptic techniques throughout preparation. • Establish the size and position of the uterus by performing a bi-manual examination. • Insertion of IUS may be associated with pain and/or bleeding or vasovagal reactions (e.g. syncope, bradycardia, or seizure) especially in patients with a predisposition to these symptoms N.B Refer to manufacturer PIL if there are specific considerations.",77
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,101,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,warnings_precautions,3,2,"Egyptian National Formulary -Endocrine system Warnings/ Precautions • Ectopic Pregnancy: Promptly evaluate women who become pregnant for ectopic pregnancy while using copper devices. • Risks with Intrauterine Pregnancy: Increased risk of spontaneous abortion, septic abortion, premature delivery, sepsis, septic shock and death if pregnancy occurs. Device should be removed by a healthcare provider if pregnancy occurs while in place. • Sepsis: Group A streptococcal infection has been reported; strict aseptic technique is essential during insertion. • PID and Endometritis: Before using, consider the risks of PID and endometritis. Symptoms of PID include lower abdominal or pelvic pain, odorous discharge, unexplained bleeding, fever, or genital lesions or sores. In such circumstances, perform a pelvic examination promptly to evaluate for possible pelvic infection. Remove IUD in cases of recurrent PID or endometritis, or if an acute pelvic infection is severe or does not respond to treatment. PID can have serious consequences, such",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,101,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,pregnancy_lactation,1,3,"infection. Remove IUD in cases of recurrent PID or endometritis, or if an acute pelvic infection is severe or does not respond to treatment. PID can have serious consequences, such as tubal damage (leading to ectopic pregnancy or infertility), hysterectomy, sepsis, and death. PID or endometritis may be asymptomatic but still result in tubal damage and its sequelae. • Embedment: Surgical removal may be necessary. • Perforation: Partial or total perforation of the uterine wall or cervix may occur during placement of the device and may not be detected until later. Perforation can cause pregnancy (due to decreased contraceptive efficacy) and migration, which can lead to abscesses, adhesions, intestinal obstruction/penetration, and/or peritonitis. Risk is increased if inserted in lactating women. • Expulsion: Partial or complete expulsion may occur. Healthcare provider should consider further diagnostic imaging, such as x-ray. A partially expelled IUD should be removed. • Bleeding patterns: May be",150
3,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,101,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,pregnancy_lactation,2,4,"• Expulsion: Partial or complete expulsion may occur. Healthcare provider should consider further diagnostic imaging, such as x-ray. A partially expelled IUD should be removed. • Bleeding patterns: May be altered and result in heavier and longer bleeding with spotting. Suitable diagnostic procedures should be conducted to rule out endometrial pathology or device displacement. • MRI Safety Information: Patients using copper IUD can be safely scanned with MRI only under the following conditions: a static magnetic field of 3.0 Tesla or 1.5 Tesla, Maximum spatial field gradient of 4,000 gauss/cm2 (40 Tesla/m2), Maximum MR system reported, whole body averaged specific absorption rate of 2 W/kg (Normal Operating Mode). • Actinomycosis: Actinomycosis has been associated with IUD use. Symptomatic women with known actinomycosis infection should have Paragard removed and receive antibiotics. Storage Store between 15°C to 30°C. N.B. Refer to manufacturer PIL if there are specific considerations.",146
4,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,101,intra-uterine contraceptive devices,Intra-uterine contraceptive devices,pregnancy_lactation,3,1,known actinomycosis infection should have Paragard removed and receive antibiotics. Storage Store between 15°C to 30°C. N.B. Refer to manufacturer PIL if there are specific considerations.,26
1,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,102,norgestrel-releasing intrauterine device,norgestrel-releasing intrauterine device,dosage,4,2,"Egyptian National Formulary -Endocrine system Levonorgestrel-releasing intrauterine device Generic Name Levonorgestrel-releasing intrauterine device Dosage form/strengths Intra-uterine device (IUD): Levonorgestrel 52 mg Route of Administration Intra-uterine Pharmacologic Category Contraceptive; Progestin Indications • Contraception: Prevention of pregnancy for up to 8 years. • Treatment of heavy menstrual bleeding: for women who choose to use intrauterine contraception as their method of contraception for up to 5 years. • Protection from endometrial hyperplasia during estrogen replacement therapy. Dosage Regimen Contraception Levonorgestrel-releasing IUD can be used for contraception and remains effective for 8 years. Should be inserted into the uterine cavity at any time during the menstrual cycle. Following insertion, a barrier method of contraception should be used for the next 7 days to prevent pregnancy. Postpartum insertion Not earlier than 6 weeks after delivery. If involution is substantially delayed, consider waiting until 12 weeks postpartum Insertion after first-trimester abortion Can be inserted immediately. Heavy",150
2,egypt_endocrine_formulary_2024.pdf,egypt_endocrine_formulary_2024.pdf,102,norgestrel-releasing intrauterine device,norgestrel-releasing intrauterine device,pregnancy_lactation,1,3,"pregnancy. Postpartum insertion Not earlier than 6 weeks after delivery. If involution is substantially delayed, consider waiting until 12 weeks postpartum Insertion after first-trimester abortion Can be inserted immediately. Heavy menstrual bleeding Levonorgestrel-releasing IUD can be used for heavy menstrual bleeding and remains effective for 5 years for the indication of heavy menstrual bleeding. The system should be removed or replaced in case symptoms return. If symptoms have not returned after 5 years of use, continued use of the system may be considered. Remove or replace no later than 8 years after insertion. Protection from endometrial hyperplasia during estrogen replacement therapy: should therefore be removed no later than 4 years after insertion. No data beyond 4 years in this indication. Dosage Adjustment Renal impairment No dosage adjustments are available. Not studied. Caution. Hepatic Impairment No dosage adjustments are available; the use of the intrauterine device is contraindicated with active hepatic",150
